alg,num_kmers,time,k,omega
dc,615,73,10,1.5
rappas,615,1189,10,1.5
bb,423,107,10,1.5
dc,423,60,10,1.5
rappas,423,1201,10,1.5
bb,569,103,10,1.5
dc,569,72,10,1.5
rappas,569,1262,10,1.5
bb,0,2,10,1.5
dc,0,63,10,1.5
rappas,0,1103,10,1.5
bb,844,158,10,1.5
dc,844,79,10,1.5
rappas,844,1180,10,1.5
bb,219,61,10,1.5
dc,219,64,10,1.5
rappas,219,1112,10,1.5
bb,597,86,10,1.5
dc,597,71,10,1.5
rappas,597,1212,10,1.5
bb,1,1,10,1.5
dc,1,71,10,1.5
rappas,1,1150,10,1.5
bb,361,68,10,1.5
dc,361,65,10,1.5
rappas,361,1178,10,1.5
bb,304,67,10,1.5
dc,304,62,10,1.5
rappas,304,1154,10,1.5
bb,28,11,10,1.5
dc,28,55,10,1.5
rappas,28,1183,10,1.5
bb,292,236,10,1.5
dc,292,104,10,1.5
rappas,292,1369,10,1.5
bb,232,63,10,1.5
dc,232,65,10,1.5
rappas,232,1546,10,1.5
bb,732,118,10,1.5
dc,732,91,10,1.5
rappas,732,1221,10,1.5
bb,1228,277,10,1.5
dc,1228,96,10,1.5
rappas,1228,1321,10,1.5
bb,359,225,10,1.5
dc,359,105,10,1.5
rappas,359,1537,10,1.5
bb,0,2,10,1.5
dc,0,68,10,1.5
rappas,0,1355,10,1.5
bb,970,268,10,1.5
dc,970,94,10,1.5
rappas,970,1287,10,1.5
bb,134,57,10,1.5
dc,134,49,10,1.5
rappas,134,1455,10,1.5
bb,1036,216,10,1.5
dc,1036,122,10,1.5
rappas,1036,1128,10,1.5
bb,963,256,10,1.5
dc,963,124,10,1.5
rappas,963,1199,10,1.5
bb,525,178,10,1.5
dc,525,63,10,1.5
rappas,525,1225,10,1.5
bb,1846,527,10,1.5
dc,1846,123,10,1.5
rappas,1846,1206,10,1.5
bb,0,0,10,1.5
dc,0,104,10,1.5
rappas,0,1361,10,1.5
bb,632,109,10,1.5
dc,632,77,10,1.5
rappas,632,1129,10,1.5
bb,508,92,10,1.5
dc,508,61,10,1.5
rappas,508,1338,10,1.5
bb,2,2,10,1.5
dc,2,70,10,1.5
rappas,2,1114,10,1.5
bb,975,222,10,1.5
dc,975,89,10,1.5
rappas,975,1152,10,1.5
bb,428,84,10,1.5
dc,428,60,10,1.5
rappas,428,1467,10,1.5
bb,153,39,10,1.5
dc,153,56,10,1.5
rappas,153,1234,10,1.5
bb,1247,241,10,1.5
dc,1247,100,10,1.5
rappas,1247,1412,10,1.5
bb,20,10,10,1.5
dc,20,75,10,1.5
rappas,20,1409,10,1.5
bb,481,98,10,1.5
dc,481,71,10,1.5
rappas,481,1407,10,1.5
bb,733,132,10,1.5
dc,733,77,10,1.5
rappas,733,1244,10,1.5
bb,281,71,10,1.5
dc,281,71,10,1.5
rappas,281,1494,10,1.5
bb,931,198,10,1.5
dc,931,85,10,1.5
rappas,931,1172,10,1.5
bb,228,58,10,1.5
dc,228,49,10,1.5
rappas,228,1325,10,1.5
bb,2418,369,10,1.5
dc,2418,161,10,1.5
rappas,2418,1331,10,1.5
bb,1084,280,10,1.5
dc,1084,76,10,1.5
rappas,1084,1369,10,1.5
bb,0,2,10,1.5
dc,0,83,10,1.5
rappas,0,1202,10,1.5
bb,215,38,10,1.5
dc,215,59,10,1.5
rappas,215,1205,10,1.5
bb,0,0,10,1.5
dc,0,47,10,1.5
rappas,0,1107,10,1.5
bb,1371,306,10,1.5
dc,1371,107,10,1.5
rappas,1371,1204,10,1.5
bb,750,180,10,1.5
dc,750,68,10,1.5
rappas,750,1305,10,1.5
bb,591,104,10,1.5
dc,591,69,10,1.5
rappas,591,1221,10,1.5
bb,52,18,10,1.5
dc,52,73,10,1.5
rappas,52,1223,10,1.5
bb,228,80,10,1.5
dc,228,50,10,1.5
rappas,228,1482,10,1.5
bb,1719,363,10,1.5
dc,1719,134,10,1.5
rappas,1719,1211,10,1.5
bb,682,262,10,1.5
dc,682,93,10,1.5
rappas,682,1691,10,1.5
bb,467,159,10,1.5
dc,467,134,10,1.5
rappas,467,1191,10,1.5
bb,215,65,10,1.5
dc,215,64,10,1.5
rappas,215,1389,10,1.5
bb,94,26,10,1.5
dc,94,53,10,1.5
rappas,94,1458,10,1.5
bb,0,1,10,1.5
dc,0,72,10,1.5
rappas,0,1077,10,1.5
bb,411,90,10,1.5
dc,411,77,10,1.5
rappas,411,1194,10,1.5
bb,46,15,10,1.5
dc,46,52,10,1.5
rappas,46,1475,10,1.5
bb,1118,182,10,1.5
dc,1118,119,10,1.5
rappas,1118,1391,10,1.5
bb,211,120,10,1.5
dc,211,82,10,1.5
rappas,211,1571,10,1.5
bb,205,53,10,1.5
dc,205,71,10,1.5
rappas,205,1378,10,1.5
bb,207,55,10,1.5
dc,207,61,10,1.5
rappas,207,1306,10,1.5
bb,257,65,10,1.5
dc,257,73,10,1.5
rappas,257,1307,10,1.5
bb,969,246,10,1.5
dc,969,75,10,1.5
rappas,969,1263,10,1.5
bb,231,78,10,1.5
dc,231,57,10,1.5
rappas,231,1285,10,1.5
bb,787,181,10,1.5
dc,787,82,10,1.5
rappas,787,1281,10,1.5
bb,420,100,10,1.5
dc,420,60,10,1.5
rappas,420,1227,10,1.5
bb,954,146,10,1.5
dc,954,70,10,1.5
rappas,954,1278,10,1.5
bb,1809,306,10,1.5
dc,1809,137,10,1.5
rappas,1809,1032,10,1.5
bb,83,26,10,1.5
dc,83,110,10,1.5
rappas,83,1233,10,1.5
bb,329,69,10,1.5
dc,329,67,10,1.5
rappas,329,1288,10,1.5
bb,743,97,10,1.5
dc,743,81,10,1.5
rappas,743,1137,10,1.5
bb,84,23,10,1.5
dc,84,81,10,1.5
rappas,84,1186,10,1.5
bb,524,86,10,1.5
dc,524,98,10,1.5
rappas,524,1464,10,1.5
bb,34,14,10,1.5
dc,34,61,10,1.5
rappas,34,1183,10,1.5
bb,160,45,10,1.5
dc,160,56,10,1.5
rappas,160,1156,10,1.5
bb,1153,185,10,1.5
dc,1153,105,10,1.5
rappas,1153,1180,10,1.5
bb,126,31,10,1.5
dc,126,84,10,1.5
rappas,126,1264,10,1.5
bb,805,125,10,1.5
dc,805,70,10,1.5
rappas,805,1236,10,1.5
bb,1127,278,10,1.5
dc,1127,96,10,1.5
rappas,1127,1340,10,1.5
bb,70,18,10,1.5
dc,70,83,10,1.5
rappas,70,1329,10,1.5
bb,380,101,10,1.5
dc,380,82,10,1.5
rappas,380,1221,10,1.5
bb,443,115,10,1.5
dc,443,68,10,1.5
rappas,443,1462,10,1.5
bb,4,4,10,1.5
dc,4,69,10,1.5
rappas,4,1342,10,1.5
bb,30,12,10,1.5
dc,30,58,10,1.5
rappas,30,1153,10,1.5
bb,2202,206,10,1.5
dc,2202,146,10,1.5
rappas,2202,1064,10,1.5
bb,427,134,10,1.5
dc,427,58,10,1.5
rappas,427,1354,10,1.5
bb,853,197,10,1.5
dc,853,84,10,1.5
rappas,853,1307,10,1.5
bb,1491,214,10,1.5
dc,1491,103,10,1.5
rappas,1491,1203,10,1.5
bb,361,81,10,1.5
dc,361,138,10,1.5
rappas,361,1179,10,1.5
bb,309,92,10,1.5
dc,309,67,10,1.5
rappas,309,1202,10,1.5
bb,1040,159,10,1.5
dc,1040,83,10,1.5
rappas,1040,1261,10,1.5
bb,720,143,10,1.5
dc,720,69,10,1.5
rappas,720,1406,10,1.5
bb,1177,301,10,1.5
dc,1177,106,10,1.5
rappas,1177,1226,10,1.5
bb,816,229,10,1.5
dc,816,391,10,1.5
rappas,816,1413,10,1.5
bb,3,3,10,1.5
dc,3,81,10,1.5
rappas,3,1226,10,1.5
bb,144,41,10,1.5
dc,144,60,10,1.5
rappas,144,1172,10,1.5
bb,60,14,10,1.5
dc,60,66,10,1.5
rappas,60,1176,10,1.5
bb,160,41,10,1.5
dc,160,54,10,1.5
rappas,160,1239,10,1.5
bb,1098,173,10,1.5
dc,1098,97,10,1.5
rappas,1098,1311,10,1.5
bb,833,140,10,1.5
dc,833,70,10,1.5
rappas,833,1100,10,1.5
bb,198,62,10,1.5
dc,198,52,10,1.5
rappas,198,1247,10,1.5
bb,653,129,10,1.5
dc,653,75,10,1.5
rappas,653,1166,10,1.5
bb,969,169,10,1.5
dc,969,89,10,1.5
rappas,969,1207,10,1.5
bb,59,19,10,1.5
dc,59,78,10,1.5
rappas,59,1163,10,1.5
bb,0,0,10,1.5
dc,0,52,10,1.5
rappas,0,1450,10,1.5
bb,961,184,10,1.5
dc,961,90,10,1.5
rappas,961,1183,10,1.5
bb,0,0,10,1.5
dc,0,78,10,1.5
rappas,0,1085,10,1.5
bb,1336,194,10,1.5
dc,1336,120,10,1.5
rappas,1336,1101,10,1.5
bb,2198,414,10,1.5
dc,2198,130,10,1.5
rappas,2198,1144,10,1.5
bb,129,105,10,1.5
dc,129,46,10,1.5
rappas,129,1381,10,1.5
bb,1028,188,10,1.5
dc,1028,99,10,1.5
rappas,1028,1220,10,1.5
bb,552,147,10,1.5
dc,552,69,10,1.5
rappas,552,1280,10,1.5
bb,0,0,10,1.5
dc,0,55,10,1.5
rappas,0,1176,10,1.5
bb,2678,538,10,1.5
dc,2678,155,10,1.5
rappas,2678,1316,10,1.5
bb,134,88,10,1.5
dc,134,60,10,1.5
rappas,134,1194,10,1.5
bb,1878,382,11,1.5
dc,1878,255,11,1.5
rappas,1878,3274,11,1.5
bb,675,211,11,1.5
dc,675,195,11,1.5
rappas,675,3253,11,1.5
bb,493,143,11,1.5
dc,493,196,11,1.5
rappas,493,3159,11,1.5
bb,48,18,11,1.5
dc,48,240,11,1.5
rappas,48,3031,11,1.5
bb,774,162,11,1.5
dc,774,268,11,1.5
rappas,774,3127,11,1.5
bb,4362,763,11,1.5
dc,4362,324,11,1.5
rappas,4362,3057,11,1.5
bb,1018,269,11,1.5
dc,1018,218,11,1.5
rappas,1018,2940,11,1.5
bb,651,161,11,1.5
dc,651,206,11,1.5
rappas,651,3226,11,1.5
bb,4261,745,11,1.5
dc,4261,339,11,1.5
rappas,4261,3154,11,1.5
bb,2326,854,11,1.5
dc,2326,209,11,1.5
rappas,2326,4014,11,1.5
bb,899,191,11,1.5
dc,899,226,11,1.5
rappas,899,2997,11,1.5
bb,199,81,11,1.5
dc,199,179,11,1.5
rappas,199,2988,11,1.5
bb,5895,910,11,1.5
dc,5895,384,11,1.5
rappas,5895,3114,11,1.5
bb,0,1,11,1.5
dc,0,134,11,1.5
rappas,0,3325,11,1.5
bb,778,165,11,1.5
dc,778,145,11,1.5
rappas,778,3412,11,1.5
bb,103,25,11,1.5
dc,103,218,11,1.5
rappas,103,3022,11,1.5
bb,2012,255,11,1.5
dc,2012,448,11,1.5
rappas,2012,3105,11,1.5
bb,1335,390,11,1.5
dc,1335,197,11,1.5
rappas,1335,3454,11,1.5
bb,64,27,11,1.5
dc,64,215,11,1.5
rappas,64,3055,11,1.5
bb,866,129,11,1.5
dc,866,202,11,1.5
rappas,866,3066,11,1.5
bb,2501,407,11,1.5
dc,2501,318,11,1.5
rappas,2501,3022,11,1.5
bb,3,3,11,1.5
dc,3,227,11,1.5
rappas,3,3065,11,1.5
bb,1131,232,11,1.5
dc,1131,200,11,1.5
rappas,1131,3394,11,1.5
bb,610,158,11,1.5
dc,610,174,11,1.5
rappas,610,3208,11,1.5
bb,596,187,11,1.5
dc,596,221,11,1.5
rappas,596,3316,11,1.5
bb,173,57,11,1.5
dc,173,214,11,1.5
rappas,173,3143,11,1.5
bb,973,211,11,1.5
dc,973,198,11,1.5
rappas,973,3208,11,1.5
bb,397,130,11,1.5
dc,397,191,11,1.5
rappas,397,3385,11,1.5
bb,11,8,11,1.5
dc,11,193,11,1.5
rappas,11,3184,11,1.5
bb,0,0,11,1.5
dc,0,151,11,1.5
rappas,0,3555,11,1.5
bb,747,186,11,1.5
dc,747,208,11,1.5
rappas,747,3280,11,1.5
bb,2189,552,11,1.5
dc,2189,237,11,1.5
rappas,2189,3328,11,1.5
bb,1870,440,11,1.5
dc,1870,261,11,1.5
rappas,1870,3056,11,1.5
bb,1498,259,11,1.5
dc,1498,235,11,1.5
rappas,1498,3242,11,1.5
bb,8,5,11,1.5
dc,8,261,11,1.5
rappas,8,3143,11,1.5
bb,1549,489,11,1.5
dc,1549,184,11,1.5
rappas,1549,3706,11,1.5
bb,238,105,11,1.5
dc,238,211,11,1.5
rappas,238,3056,11,1.5
bb,0,0,11,1.5
dc,0,199,11,1.5
rappas,0,3271,11,1.5
bb,62,28,11,1.5
dc,62,191,11,1.5
rappas,62,2947,11,1.5
bb,174,55,11,1.5
dc,174,201,11,1.5
rappas,174,3601,11,1.5
bb,64,18,11,1.5
dc,64,177,11,1.5
rappas,64,3544,11,1.5
bb,4489,727,11,1.5
dc,4489,308,11,1.5
rappas,4489,3683,11,1.5
bb,0,8,11,1.5
dc,0,1146,11,1.5
rappas,0,3087,11,1.5
bb,0,0,11,1.5
dc,0,189,11,1.5
rappas,0,3315,11,1.5
bb,2409,557,11,1.5
dc,2409,296,11,1.5
rappas,2409,3840,11,1.5
bb,0,6,11,1.5
dc,0,246,11,1.5
rappas,0,3866,11,1.5
bb,2855,879,11,1.5
dc,2855,399,11,1.5
rappas,2855,4128,11,1.5
bb,3853,476,11,1.5
dc,3853,294,11,1.5
rappas,3853,3170,11,1.5
bb,93,41,11,1.5
dc,93,298,11,1.5
rappas,93,3384,11,1.5
bb,1087,275,11,1.5
dc,1087,197,11,1.5
rappas,1087,3683,11,1.5
bb,3643,864,11,1.5
dc,3643,263,11,1.5
rappas,3643,3355,11,1.5
bb,405,320,11,1.5
dc,405,177,11,1.5
rappas,405,3638,11,1.5
bb,384,122,11,1.5
dc,384,214,11,1.5
rappas,384,3528,11,1.5
bb,527,149,11,1.5
dc,527,209,11,1.5
rappas,527,3110,11,1.5
bb,270,76,11,1.5
dc,270,237,11,1.5
rappas,270,3248,11,1.5
bb,3279,893,11,1.5
dc,3279,261,11,1.5
rappas,3279,3832,11,1.5
bb,2733,1162,11,1.5
dc,2733,343,11,1.5
rappas,2733,3455,11,1.5
bb,478,111,11,1.5
dc,478,169,11,1.5
rappas,478,3185,11,1.5
bb,0,1,11,1.5
dc,0,181,11,1.5
rappas,0,2921,11,1.5
bb,93,21,11,1.5
dc,93,186,11,1.5
rappas,93,3372,11,1.5
bb,395,73,11,1.5
dc,395,249,11,1.5
rappas,395,3165,11,1.5
bb,1898,382,11,1.5
dc,1898,266,11,1.5
rappas,1898,3093,11,1.5
bb,2570,530,11,1.5
dc,2570,274,11,1.5
rappas,2570,3199,11,1.5
bb,510,167,11,1.5
dc,510,177,11,1.5
rappas,510,3004,11,1.5
bb,11,6,11,1.5
dc,11,147,11,1.5
rappas,11,3128,11,1.5
bb,544,117,11,1.5
dc,544,191,11,1.5
rappas,544,3344,11,1.5
bb,1721,380,11,1.5
dc,1721,247,11,1.5
rappas,1721,3271,11,1.5
bb,1596,462,11,1.5
dc,1596,217,11,1.5
rappas,1596,3307,11,1.5
bb,220,135,11,1.5
dc,220,183,11,1.5
rappas,220,3390,11,1.5
bb,2315,513,11,1.5
dc,2315,260,11,1.5
rappas,2315,3556,11,1.5
bb,1,1,11,1.5
dc,1,283,11,1.5
rappas,1,2873,11,1.5
bb,58,17,11,1.5
dc,58,168,11,1.5
rappas,58,3183,11,1.5
bb,68,23,11,1.5
dc,68,212,11,1.5
rappas,68,3427,11,1.5
bb,6317,1172,11,1.5
dc,6317,371,11,1.5
rappas,6317,3670,11,1.5
bb,162,58,11,1.5
dc,162,148,11,1.5
rappas,162,3267,11,1.5
bb,166,47,11,1.5
dc,166,234,11,1.5
rappas,166,2877,11,1.5
bb,6965,1292,11,1.5
dc,6965,394,11,1.5
rappas,6965,2992,11,1.5
bb,1800,292,11,1.5
dc,1800,261,11,1.5
rappas,1800,3157,11,1.5
bb,405,134,11,1.5
dc,405,163,11,1.5
rappas,405,3524,11,1.5
bb,933,247,11,1.5
dc,933,227,11,1.5
rappas,933,3255,11,1.5
bb,912,188,11,1.5
dc,912,201,11,1.5
rappas,912,3126,11,1.5
bb,258,99,11,1.5
dc,258,240,11,1.5
rappas,258,3155,11,1.5
bb,228,53,11,1.5
dc,228,212,11,1.5
rappas,228,3287,11,1.5
bb,728,227,11,1.5
dc,728,185,11,1.5
rappas,728,3718,11,1.5
bb,1791,311,11,1.5
dc,1791,233,11,1.5
rappas,1791,3383,11,1.5
bb,2914,749,11,1.5
dc,2914,232,11,1.5
rappas,2914,3670,11,1.5
bb,739,204,11,1.5
dc,739,236,11,1.5
rappas,739,3070,11,1.5
bb,7,3,11,1.5
dc,7,189,11,1.5
rappas,7,3231,11,1.5
bb,49,12,11,1.5
dc,49,139,11,1.5
rappas,49,3274,11,1.5
bb,1392,203,11,1.5
dc,1392,242,11,1.5
rappas,1392,2920,11,1.5
bb,4299,829,11,1.5
dc,4299,330,11,1.5
rappas,4299,3147,11,1.5
bb,153,173,11,1.5
dc,153,184,11,1.5
rappas,153,3558,11,1.5
bb,905,246,11,1.5
dc,905,194,11,1.5
rappas,905,3542,11,1.5
bb,1250,276,11,1.5
dc,1250,217,11,1.5
rappas,1250,3402,11,1.5
bb,1368,323,11,1.5
dc,1368,248,11,1.5
rappas,1368,3241,11,1.5
bb,9,3,11,1.5
dc,9,230,11,1.5
rappas,9,3104,11,1.5
bb,2341,325,11,1.5
dc,2341,290,11,1.5
rappas,2341,3069,11,1.5
bb,2501,368,11,1.5
dc,2501,249,11,1.5
rappas,2501,3217,11,1.5
bb,2864,798,11,1.5
dc,2864,223,11,1.5
rappas,2864,3648,11,1.5
bb,1183,230,11,1.5
dc,1183,256,11,1.5
rappas,1183,3184,11,1.5
bb,1905,519,11,1.5
dc,1905,221,11,1.5
rappas,1905,3999,11,1.5
bb,1831,362,11,1.5
dc,1831,193,11,1.5
rappas,1831,3508,11,1.5
bb,61,23,11,1.5
dc,61,241,11,1.5
rappas,61,3235,11,1.5
bb,1189,270,11,1.5
dc,1189,215,11,1.5
rappas,1189,3307,11,1.5
bb,1354,237,11,1.5
dc,1354,237,11,1.5
rappas,1354,3055,11,1.5
bb,4203,783,11,1.5
dc,4203,352,11,1.5
rappas,4203,3047,11,1.5
bb,931,307,11,1.5
dc,931,167,11,1.5
rappas,931,3515,11,1.5
bb,55,18,11,1.5
dc,55,253,11,1.5
rappas,55,2866,11,1.5
bb,984,162,11,1.5
dc,984,173,11,1.5
rappas,984,3154,11,1.5
bb,2066,449,11,1.5
dc,2066,266,11,1.5
rappas,2066,3391,11,1.5
bb,1522,480,11,1.5
dc,1522,241,11,1.5
rappas,1522,3187,11,1.5
bb,31,15,11,1.5
dc,31,192,11,1.5
rappas,31,3096,11,1.5
bb,2421,347,11,1.5
dc,2421,296,11,1.5
rappas,2421,3253,11,1.5
bb,1968,470,11,1.5
dc,1968,257,11,1.5
rappas,1968,3102,11,1.5
bb,0,3,11,1.5
dc,0,326,11,1.5
rappas,0,3247,11,1.5
bb,7,5,11,1.5
dc,7,168,11,1.5
rappas,7,3169,11,1.5
bb,2266,535,11,1.5
dc,2266,291,11,1.5
rappas,2266,3257,11,1.5
bb,1298,301,11,1.5
dc,1298,191,11,1.5
rappas,1298,3662,11,1.5
bb,670,162,11,1.5
dc,670,175,11,1.5
rappas,670,3520,11,1.5
bb,1523,187,11,1.5
dc,1523,259,11,1.5
rappas,1523,2831,11,1.5
bb,240,107,11,1.5
dc,240,147,11,1.5
rappas,240,3031,11,1.5
bb,289,80,11,1.5
dc,289,213,11,1.5
rappas,289,3004,11,1.5
bb,1441,233,11,1.5
dc,1441,213,11,1.5
rappas,1441,3121,11,1.5
bb,939,174,11,1.5
dc,939,161,11,1.5
rappas,939,3397,11,1.5
bb,4694,529,11,1.5
dc,4694,326,11,1.5
rappas,4694,2870,11,1.5
bb,3147,443,11,1.5
dc,3147,266,11,1.5
rappas,3147,3157,11,1.5
bb,599,264,11,1.5
dc,599,178,11,1.5
rappas,599,3589,11,1.5
bb,3466,647,11,1.5
dc,3466,352,11,1.5
rappas,3466,3602,11,1.5
bb,0,1,11,1.5
dc,0,180,11,1.5
rappas,0,3544,11,1.5
bb,1689,316,11,1.5
dc,1689,245,11,1.5
rappas,1689,3224,11,1.5
bb,2,2,11,1.5
dc,2,239,11,1.5
rappas,2,3115,11,1.5
bb,3204,696,11,1.5
dc,3204,274,11,1.5
rappas,3204,3898,11,1.5
bb,2658,528,11,1.5
dc,2658,251,11,1.5
rappas,2658,3160,11,1.5
bb,0,0,11,1.5
dc,0,203,11,1.5
rappas,0,3252,11,1.5
bb,129,54,11,1.5
dc,129,182,11,1.5
rappas,129,3263,11,1.5
bb,1,5,11,1.5
dc,1,266,11,1.5
rappas,1,3099,11,1.5
bb,1840,325,11,1.5
dc,1840,228,11,1.5
rappas,1840,3310,11,1.5
bb,743,176,11,1.5
dc,743,174,11,1.5
rappas,743,3137,11,1.5
bb,2672,471,11,1.5
dc,2672,237,11,1.5
rappas,2672,3545,11,1.5
bb,0,1,11,1.5
dc,0,186,11,1.5
rappas,0,3008,11,1.5
bb,0,2,11,1.5
dc,0,244,11,1.5
rappas,0,3016,11,1.5
bb,3200,565,11,1.5
dc,3200,303,11,1.5
rappas,3200,3407,11,1.5
bb,1360,435,11,1.5
dc,1360,268,11,1.5
rappas,1360,3051,11,1.5
bb,0,3,11,1.5
dc,0,232,11,1.5
rappas,0,3165,11,1.5
bb,3983,812,11,1.5
dc,3983,305,11,1.5
rappas,3983,3550,11,1.5
bb,557,240,11,1.5
dc,557,176,11,1.5
rappas,557,3297,11,1.5
bb,2172,353,11,1.5
dc,2172,261,11,1.5
rappas,2172,3115,11,1.5
bb,573,254,11,1.5
dc,573,213,11,1.5
rappas,573,3160,11,1.5
bb,1196,334,11,1.5
dc,1196,216,11,1.5
rappas,1196,3371,11,1.5
bb,1087,263,11,1.5
dc,1087,209,11,1.5
rappas,1087,3023,11,1.5
bb,5,5,11,1.5
dc,5,224,11,1.5
rappas,5,3317,11,1.5
bb,1977,279,11,1.5
dc,1977,321,11,1.5
rappas,1977,3521,11,1.5
bb,6,5,11,1.5
dc,6,243,11,1.5
rappas,6,3008,11,1.5
bb,0,1,11,1.5
dc,0,207,11,1.5
rappas,0,3155,11,1.5
bb,88,33,11,1.5
dc,88,183,11,1.5
rappas,88,3301,11,1.5
bb,0,1,11,1.5
dc,0,193,11,1.5
rappas,0,3013,11,1.5
bb,5489,800,11,1.5
dc,5489,507,11,1.5
rappas,5489,3200,11,1.5
bb,4868,664,11,1.5
dc,4868,318,11,1.5
rappas,4868,3228,11,1.5
bb,411,232,11,1.5
dc,411,198,11,1.5
rappas,411,3116,11,1.5
bb,1931,564,11,1.5
dc,1931,286,11,1.5
rappas,1931,3488,11,1.5
bb,1308,304,11,1.5
dc,1308,227,11,1.5
rappas,1308,3320,11,1.5
bb,1880,316,11,1.5
dc,1880,220,11,1.5
rappas,1880,3217,11,1.5
bb,3893,662,11,1.5
dc,3893,322,11,1.5
rappas,3893,3348,11,1.5
bb,768,365,11,1.5
dc,768,184,11,1.5
rappas,768,4082,11,1.5
bb,138,55,11,1.5
dc,138,210,11,1.5
rappas,138,3656,11,1.5
bb,64,21,11,1.5
dc,64,236,11,1.5
rappas,64,2980,11,1.5
bb,2800,454,11,1.5
dc,2800,367,11,1.5
rappas,2800,3450,11,1.5
bb,180,88,11,1.5
dc,180,179,11,1.5
rappas,180,3422,11,1.5
bb,1359,332,11,1.5
dc,1359,255,11,1.5
rappas,1359,3362,11,1.5
bb,501,195,11,1.5
dc,501,172,11,1.5
rappas,501,3670,11,1.5
bb,424,113,11,1.5
dc,424,157,11,1.5
rappas,424,3393,11,1.5
bb,146,66,11,1.5
dc,146,180,11,1.5
rappas,146,3726,11,1.5
bb,3612,588,11,1.5
dc,3612,261,11,1.5
rappas,3612,3394,11,1.5
bb,11,6,11,1.5
dc,11,255,11,1.5
rappas,11,3281,11,1.5
bb,93,33,11,1.5
dc,93,169,11,1.5
rappas,93,3169,11,1.5
bb,1251,195,11,1.5
dc,1251,226,11,1.5
rappas,1251,3588,11,1.5
bb,240,73,11,1.5
dc,240,151,11,1.5
rappas,240,3183,11,1.5
bb,384,228,11,1.5
dc,384,186,11,1.5
rappas,384,3384,11,1.5
bb,3507,687,11,1.5
dc,3507,246,11,1.5
rappas,3507,3669,11,1.5
bb,553,254,11,1.5
dc,553,171,11,1.5
rappas,553,3268,11,1.5
bb,1376,395,11,1.5
dc,1376,241,11,1.5
rappas,1376,3184,11,1.5
bb,3531,580,11,1.5
dc,3531,266,11,1.5
rappas,3531,3245,11,1.5
bb,4318,1049,11,1.5
dc,4318,324,11,1.5
rappas,4318,3585,11,1.5
bb,362,477,11,1.5
dc,362,225,11,1.5
rappas,362,2991,11,1.5
bb,1941,358,11,1.5
dc,1941,251,11,1.5
rappas,1941,3221,11,1.5
bb,1720,336,11,1.5
dc,1720,266,11,1.5
rappas,1720,3164,11,1.5
bb,827,199,11,1.5
dc,827,201,11,1.5
rappas,827,3369,11,1.5
bb,6,6,11,1.5
dc,6,224,11,1.5
rappas,6,3232,11,1.5
bb,205,67,11,1.5
dc,205,195,11,1.5
rappas,205,3173,11,1.5
bb,1059,233,11,1.5
dc,1059,262,11,1.5
rappas,1059,3002,11,1.5
bb,1066,259,11,1.5
dc,1066,200,11,1.5
rappas,1066,3208,11,1.5
bb,3484,618,11,1.5
dc,3484,268,11,1.5
rappas,3484,3262,11,1.5
bb,176,374,11,1.5
dc,176,209,11,1.5
rappas,176,3347,11,1.5
bb,3174,539,11,1.5
dc,3174,253,11,1.5
rappas,3174,3518,11,1.5
bb,3,4,11,1.5
dc,3,301,11,1.5
rappas,3,3119,11,1.5
bb,5354,1047,11,1.5
dc,5354,724,11,1.5
rappas,5354,3192,11,1.5
bb,5152,1122,11,1.5
dc,5152,366,11,1.5
rappas,5152,3622,11,1.5
bb,372,84,11,1.5
dc,372,169,11,1.5
rappas,372,3093,11,1.5
bb,58,20,11,1.5
dc,58,190,11,1.5
rappas,58,3182,11,1.5
bb,1464,385,11,1.5
dc,1464,238,11,1.5
rappas,1464,3605,11,1.5
bb,3943,804,11,1.5
dc,3943,292,11,1.5
rappas,3943,3245,11,1.5
bb,4775,887,11,1.5
dc,4775,278,11,1.5
rappas,4775,3972,11,1.5
bb,577,312,11,1.5
dc,577,213,11,1.5
rappas,577,4237,11,1.5
bb,1208,190,11,1.5
dc,1208,228,11,1.5
rappas,1208,3720,11,1.5
bb,108,44,11,1.5
dc,108,228,11,1.5
rappas,108,3445,11,1.5
bb,464,135,11,1.5
dc,464,196,11,1.5
rappas,464,3103,11,1.5
bb,1244,317,11,1.5
dc,1244,232,11,1.5
rappas,1244,3542,11,1.5
bb,697,191,11,1.5
dc,697,185,11,1.5
rappas,697,3386,11,1.5
bb,3145,874,11,1.5
dc,3145,572,11,1.5
rappas,3145,3902,11,1.5
bb,2325,408,11,1.5
dc,2325,285,11,1.5
rappas,2325,3111,11,1.5
bb,643,255,11,1.5
dc,643,188,11,1.5
rappas,643,3562,11,1.5
bb,3069,546,11,1.5
dc,3069,287,11,1.5
rappas,3069,3190,11,1.5
bb,1010,315,11,1.5
dc,1010,217,11,1.5
rappas,1010,3115,11,1.5
bb,680,168,11,1.5
dc,680,138,11,1.5
rappas,680,3628,11,1.5
bb,4919,951,11,1.5
dc,4919,388,11,1.5
rappas,4919,3550,11,1.5
bb,17,9,11,1.5
dc,17,324,11,1.5
rappas,17,3161,11,1.5
bb,2394,359,11,1.5
dc,2394,350,11,1.5
rappas,2394,3327,11,1.5
bb,0,1,11,1.5
dc,0,229,11,1.5
rappas,0,3172,11,1.5
bb,1285,186,11,1.5
dc,1285,206,11,1.5
rappas,1285,3152,11,1.5
